LeadID,Created Date,Lead Status,MQL Date,Qualifying Date,Nurture Date,Qualified Date,Lead Source,Lead Source Details,Rep ID,Rep Name,ReMQL Date,Recent Lead Source,Recent Lead Source Details
ID0000005138,2024-10-11,Nurture,2024-10-11,2024-10-11,2024-12-24,,Organic,,,,,Organic,
ID0000005139,2024-10-11,Qualified,2024-10-11,2024-10-14,,2024-12-18,Organic,,,,,Organic,
ID0000005140,2024-10-11,Nurture,2024-10-11,2024-10-11,2024-12-19,,Organic,,,,,Organic,
ID0000005141,2024-10-11,Qualified,2024-10-11,2024-10-11,,2024-12-13,Organic,,,,,Organic,
ID0000005142,2024-10-12,Nurture,2024-10-12,2024-10-14,2024-12-19,,Organic,,,,,Organic,
ID0000005143,2024-10-12,Nurture,2024-10-12,2024-10-14,2024-12-25,,Organic,,,,,Organic,
ID0000005144,2024-10-12,Nurture,2024-10-12,2024-10-14,2024-12-16,,Organic,,,,,Organic,
ID0000005145,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-27,,Organic,,,,,Organic,
ID0000005146,2024-10-13,Disqualified,2024-10-13,,,,Organic,,,,,Organic,
ID0000005147,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-16,,Organic,,,,,Organic,
ID0000005148,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-20,,Organic,,,,,Organic,
ID0000005149,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-17,,Organic,,,,,Organic,
ID0000005150,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-24,,Organic,,,,,Organic,
ID0000005151,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-24,,Organic,,,,,Organic,
ID0000005152,2024-10-13,Nurture,2024-10-13,2024-10-14,2024-12-23,,Organic,,,,,Organic,
ID0000005153,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-20,,Organic,,,,,Organic,
ID0000005154,2024-10-14,Nurture,2024-10-14,2024-10-15,2024-12-17,,Organic,,,,,Organic,
ID0000005155,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-25,,Organic,,,,,Organic,
ID0000005156,2024-10-14,Nurture,2024-10-14,2024-10-15,2024-12-17,,Organic,,,,,Organic,
ID0000005157,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-30,,Organic,,,,,Organic,
ID0000005158,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-25,,Organic,,,,,Organic,
ID0000005159,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-16,,Organic,,,,,Organic,
ID0000005160,2024-10-14,Qualified,2024-10-14,2024-10-16,,2024-10-30,Organic,,,,,Organic,
ID0000005161,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-17,,Organic,,,,,Organic,
ID0000005162,2024-10-14,Qualified,2024-10-14,2024-10-14,,2024-12-09,Organic,,,,,Organic,
ID0000005163,2024-10-14,Nurture,2024-10-14,2024-10-16,2024-12-26,,Organic,,,,,Organic,
ID0000005164,2024-10-14,Nurture,2024-10-14,2024-10-15,2024-12-17,,Organic,,,,,Organic,
ID0000005165,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-19,,Organic,,,,,Organic,
ID0000005166,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-17,,Organic,,,,,Organic,
ID0000005167,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-23,,Organic,,,,,Organic,
ID0000005168,2024-10-14,Nurture,2024-10-14,2024-10-14,2024-12-17,,Organic,,,,,Organic,
ID0000005169,2024-10-14,Nurture,2024-10-14,2024-10-15,2024-12-19,,Organic,,,,,Organic,
ID0000005170,2024-10-15,Nurture,2024-10-15,2024-10-15,2024-12-17,,Organic,,,,,Organic,
ID0000005171,2024-10-15,Nurture,2024-10-15,2024-10-16,2024-12-18,,Organic,,,,,Organic,
ID0000005172,2024-10-15,Nurture,2024-10-15,2024-10-15,2024-12-27,,Organic,,,,,Organic,
ID0000005173,2024-10-15,Nurture,2024-10-15,2024-10-15,2024-12-17,,Organic,,,,,Organic,
ID0000005174,2024-10-15,Nurture,2024-10-15,2024-10-16,2024-12-23,,Organic,,,,,Organic,
ID0000005175,2024-10-15,Qualified,2024-10-15,2024-10-15,,2024-11-15,Organic,,,,,Organic,
ID0000005176,2024-10-15,Nurture,2024-10-15,2024-10-15,2024-12-17,,Organic,,,,,Organic,
ID0000005177,2024-10-15,Disqualified,2024-10-15,,,,Organic,,,,,Organic,
ID0000005178,2024-10-16,Nurture,2024-10-16,2024-10-16,2024-12-19,,Organic,,,,,Organic,
ID0000005179,2024-10-16,Disqualified,2024-10-16,,,,Organic,,,,,Organic,
ID0000005180,2024-10-16,Disqualified,2024-10-16,,,,Organic,,,,,Organic,
ID0000005181,2024-10-16,Nurture,2024-10-16,2024-10-16,2024-12-31,,Organic,,,,,Organic,
ID0000005182,2024-10-16,Disqualified,2024-10-16,,,,Organic,,,,,Organic,
ID0000005183,2024-10-16,Nurture,2024-10-16,2024-10-17,2024-12-23,,Organic,,,,,Organic,
ID0000005184,2024-10-16,Nurture,2024-10-16,2024-10-16,2024-12-17,,Organic,,,,,Organic,
ID0000005185,2024-10-16,Nurture,2024-10-16,2024-10-16,2024-12-19,,Organic,,,,,Organic,
ID0000005186,2024-10-16,Qualified,2024-10-16,2024-10-16,,2024-11-13,Organic,,,,,Organic,
ID0000005187,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-23,,Organic,,,,,Organic,
ID0000005188,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-23,,Organic,,,,,Organic,
ID0000005189,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-24,,Organic,,,,,Organic,
ID0000005190,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-24,,Organic,,,,,Organic,
ID0000005191,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-24,,Organic,,,,,Organic,
ID0000005192,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-18,,Organic,,,,,Organic,
ID0000005193,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-20,,Organic,,,,,Organic,
ID0000005194,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-26,,Organic,,,,,Organic,
ID0000005195,2024-10-17,Disqualified,2024-10-17,,,,Organic,,,,,Organic,
ID0000005196,2024-10-17,Qualified,2024-10-17,2024-10-17,,2024-12-16,Organic,,,,,Organic,
ID0000005197,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-23,,Organic,,,,,Organic,
ID0000005198,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-26,,Organic,,,,,Organic,
ID0000005199,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-24,,Organic,,,,,Organic,
ID0000005200,2024-10-17,Nurture,2024-10-17,2024-10-18,2024-12-27,,Organic,,,,,Organic,
ID0000005201,2024-10-17,Nurture,2024-10-17,2024-10-17,2024-12-27,,Organic,,,,,Organic,
ID0000005202,2024-10-18,Nurture,2024-10-18,2024-10-18,2024-12-30,,Organic,,,,,Organic,
ID0000005203,2024-10-18,Nurture,2024-10-18,2024-10-18,2024-12-25,,Organic,,,,,Organic,
ID0000005204,2024-10-18,Nurture,2024-10-18,2024-10-18,2024-12-27,,Organic,,,,,Organic,
ID0000005205,2024-10-18,Qualified,2024-10-18,2024-10-18,,2024-12-04,Organic,,,,,Organic,
ID0000005206,2024-10-18,Nurture,2024-10-18,2024-10-22,2025-01-03,,Organic,,,,,Organic,
ID0000005207,2024-10-18,Qualified,2024-10-18,2024-10-18,,2024-10-23,Organic,,,,,Organic,
ID0000005208,2024-10-19,Nurture,2024-10-19,2024-10-21,2024-12-31,,Organic,,,,,Organic,
ID0000005209,2024-10-19,Qualified,2024-10-19,2024-10-21,,2024-11-14,Organic,,,,,Organic,
ID0000005210,2024-10-19,Nurture,2024-10-19,2024-10-22,2024-12-25,,Organic,,,,,Organic,
ID0000005211,2024-10-19,Nurture,2024-10-19,2024-10-23,2024-12-31,,Organic,,,,,Organic,
ID0000005212,2024-10-19,Nurture,2024-10-19,2024-10-21,2024-12-30,,Organic,,,,,Organic,
ID0000005213,2024-10-20,Qualified,2024-10-20,2024-10-21,,2024-11-25,Organic,,,,,Organic,
ID0000005214,2024-10-20,Disqualified,2024-10-20,,,,Organic,,,,,Organic,
ID0000005215,2024-10-20,Nurture,2024-10-20,2024-10-21,2024-12-27,,Organic,,,,,Organic,
ID0000005216,2024-10-20,Nurture,2024-10-20,2024-10-21,2024-12-27,,Organic,,,,,Organic,
ID0000005217,2024-10-20,Nurture,2024-10-20,2024-10-21,2024-12-26,,Organic,,,,,Organic,
ID0000005218,2024-10-20,Qualified,2024-10-20,2024-10-21,,2024-11-18,Organic,,,,,Organic,
ID0000005219,2024-10-20,Qualified,2024-10-20,2024-10-21,,2024-10-24,Organic,,,,,Organic,
ID0000005220,2024-10-20,Qualified,2024-10-20,2024-10-21,,2024-11-12,Organic,,,,,Organic,
ID0000005221,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-26,,Organic,,,,,Organic,
ID0000005222,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-30,,Organic,,,,,Organic,
ID0000005223,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-31,,Organic,,,,,Organic,
ID0000005224,2024-10-21,Nurture,2024-10-21,2024-10-22,2024-12-31,,Organic,,,,,Organic,
ID0000005225,2024-10-21,Nurture,2024-10-21,2024-10-22,2025-01-01,,Organic,,,,,Organic,
ID0000005226,2024-10-21,Qualified,2024-10-21,2024-10-21,,2024-11-22,Organic,,,,,Organic,
ID0000005227,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-27,,Organic,,,,,Organic,
ID0000005228,2024-10-21,Nurture,2024-10-21,2024-10-21,2025-01-01,,Organic,,,,,Organic,
ID0000005229,2024-10-21,Nurture,2024-10-21,2024-10-22,2024-12-27,,Organic,,,,,Organic,
ID0000005230,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-23,,Organic,,,,,Organic,
ID0000005231,2024-10-21,Qualified,2024-10-21,2024-10-21,,2024-10-28,Organic,,,,,Organic,
ID0000005232,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-25,,Organic,,,,,Organic,
ID0000005233,2024-10-21,Nurture,2024-10-21,2024-10-23,2024-12-24,,Organic,,,,,Organic,
ID0000005234,2024-10-21,Nurture,2024-10-21,2024-10-22,2024-12-31,,Organic,,,,,Organic,
ID0000005235,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-26,,Organic,,,,,Organic,
ID0000005236,2024-10-21,Nurture,2024-10-21,2024-10-21,2024-12-31,,Organic,,,,,Organic,
ID0000005237,2024-10-21,Nurture,2024-10-21,2024-10-21,2025-01-02,,Organic,,,,,Organic,
ID0000005238,2024-10-22,Disqualified,2024-10-22,,,,Organic,,,,,Organic,
ID0000005239,2024-10-22,Disqualified,2024-10-22,,,,Organic,,,,,Organic,
ID0000005240,2024-10-22,Qualified,2024-10-22,2024-10-22,,2024-11-18,Organic,,,,,Organic,
ID0000005241,2024-10-22,Nurture,2024-10-22,2024-10-22,2024-12-30,,Organic,,,,,Organic,
ID0000005242,2024-10-22,Nurture,2024-10-22,2024-10-22,2024-12-23,,Organic,,,,,Organic,
ID0000005243,2024-10-22,Nurture,2024-10-22,2024-10-22,2024-12-26,,Organic,,,,,Organic,
ID0000005244,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-25,Organic,,,,,Organic,
ID0000005245,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Organic,,,,,Organic,
ID0000005246,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-10-25,Organic,,,,,Organic,
ID0000005247,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-02,,Organic,,,,,Organic,
ID0000005248,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Organic,,,,,Organic,
ID0000005249,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-25,,Organic,,,,,Organic,
ID0000005250,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005251,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005252,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-12-06,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005253,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005254,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005255,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-24,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005256,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005257,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-25,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005258,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-03,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005259,2024-10-23,Disqualified,2024-10-23,,,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005260,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005261,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-02,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005262,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005263,2024-10-23,Nurture,2024-10-23,2024-10-24,2025-01-02,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005264,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-03,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005265,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005266,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-06,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005267,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005268,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-06,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005269,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-11,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005270,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-21,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005271,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005272,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005273,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-24,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005274,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-03,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005275,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-26,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005276,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005277,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005278,2024-10-23,Nurture,2024-10-23,2024-10-24,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005279,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005280,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005281,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005282,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-27,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005283,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005284,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005285,2024-10-23,Nurture,2024-10-23,2024-10-24,2025-01-06,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005286,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-27,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005287,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005288,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005289,2024-10-23,Nurture,2024-10-23,2024-10-24,2025-01-02,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005290,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005291,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-24,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005292,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-25,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005293,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005294,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-27,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005295,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-01,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005296,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005297,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005298,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005299,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005300,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005301,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005302,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005303,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-04,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005304,2024-10-23,Qualified,2024-10-23,2024-10-25,,2024-11-04,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005305,2024-10-23,Nurture,2024-10-23,2024-10-24,2025-01-08,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005306,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-01,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005307,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005308,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005309,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-25,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005310,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-06,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005311,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005312,2024-10-23,Nurture,2024-10-23,2025-04-14,2025-06-19,,Event,Event_2024-10_Product_launch,,,2025-04-11,Content,Event_2024-10_Product_launch
ID0000005313,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005314,2024-10-23,Qualified,2024-10-23,2024-10-23,,2024-11-18,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005315,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005316,2024-10-23,Nurture,2024-10-23,2025-01-08,2025-03-13,,Event,Event_2024-10_Product_launch,,,2025-01-07,Content,Event_2024-10_Product_launch
ID0000005317,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005318,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005319,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005320,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-02,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005321,2024-10-23,Nurture,2024-10-23,2024-10-25,2025-01-06,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005322,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-25,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005323,2024-10-23,Nurture,2024-10-23,2024-10-24,2025-01-01,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005324,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005325,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-06,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005326,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005327,2024-10-23,Nurture,2024-10-23,2024-10-25,2025-01-06,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005328,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005329,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-25,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005330,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-07,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005331,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-08,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005332,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005333,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005334,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-26,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005335,2024-10-23,Nurture,2024-10-23,2024-10-23,2024-12-30,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005336,2024-10-23,Disqualified,2024-10-23,,,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005337,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-24,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005338,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-02,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005339,2024-10-23,Nurture,2024-10-23,2024-10-23,2025-01-07,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
ID0000005340,2024-10-23,Nurture,2024-10-23,2024-10-24,2024-12-31,,Event,Event_2024-10_Product_launch,,,,Event,Event_2024-10_Product_launch
